author_id,created_at,text
ArbysCares,2022-06-02 10:46:00.075638,@119206 We apologize. Please email us more details about your visit to __email__ &amp; we will make it right.
119206,2022-06-02 10:46:00.177462,I did not get my French dip @119158 @ArbysCares I’m filing a report you got 2 of our meals wrong!     Never Going Back! https://t.co/EmyWqKX1OE
ArbysCares,2022-06-02 10:46:00.284455,"@119207 If you should need any additional assistance, please feel free to share additional comments here: https://t.co/RSV5WNxZjk."
119207,2022-06-02 10:46:00.388910,"@ArbysCares The Arby's on wickersham Rd , highway 370 , nebraska"
ArbysCares,2022-06-02 10:46:00.491403,@119207 We apologize. Which restaurant location did you visit?
119207,2022-06-02 10:46:00.593989,"Ugh, thanks @119158 for the clump of curly fries... Good thing I had a hammer and chisel 2 eat them ..  #fail https://t.co/QBVbilgz3W"
ArbysCares,2022-06-02 10:46:00.695947,@119207 Thank you for letting us know. We will share this feedback with our restaurant team.
UPSHelp,2022-06-02 10:46:00.796854,@119208 Package ending in 3201 has been loaded onto a car and is still scheduled for delivery by the end of the day. Package ending in 4656 is showing that the center was unable to unload and process this in time for delivery today. I'm truly sorry for any inconvenience. ^MM https://t.co/wKJHDXWGRQ
119208,2022-06-02 10:46:00.900097,@UPSHelp  https://t.co/PTCxhQLZ7R
UPSHelp,2022-06-02 10:46:01.001233,@119208 I am sorry to hear this. Please provide your tracking number via a DM. We'd be more than happy to take a look into this for you. ^KD https://t.co/wKJHDXWGRQ
119208,2022-06-02 10:46:01.106556,@UPSHelp Packages delayed - two day shipping ordered days ago. No reason? Specialty orders for animal food (we’re out) and Tgivs needs. What gives? This is awful service.
ArbysCares,2022-06-02 10:46:01.207534,@119209 Please e-mail our Guest Support team more details to __email__ &amp; we will make it right.
119209,2022-06-02 10:46:01.309243,@ArbysCares Sooo....I emailed and still nothing. Reason?? I’ve waited several weeks at this point.
ArbysCares,2022-06-02 10:46:01.410417,@119209 We apologize. Please DM us your contact information &amp; our Guest Support Team will reach out.
119209,2022-06-02 10:46:01.512736,@119158 Sooo....I know y’all are all about the meats...but WHERE IS THE BREAD?!? #AWOLBread https://t.co/I4RxFF1zdE
AppleSupport,2022-06-02 10:46:01.616419,@119210 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT
119210,2022-06-02 10:46:01.717524,@AppleSupport Help! My computer has been like this since yesterday &amp; I need it. I don’t know what to do. https://t.co/zq8C4Vt7Fn
AppleSupport,2022-06-02 10:46:01.822581,"@119210 Use the link below to send us a Direct Message. We’ll meet you there, and we can work towards a resolution together. https://t.co/GDrqU22YpT"
119210,2022-06-02 10:46:01.926972,"@AppleSupport Thanks! Re-installing MacOS right now, gonna see if that works."
119210,2022-06-02 10:46:02.027960,"@AppleSupport So, that got me back in, but now Mail won’t work."
AppleSupport,2022-06-02 10:46:02.136633,"@119210 What happens when you try to open or use the Mail app? Let us know more in DM, please. https://t.co/GDrqU22YpT"
119210,2022-06-02 10:46:02.238321,@AppleSupport Just messaged you.
119210,2022-06-02 10:46:02.340007,@AppleSupport iOS 11 is draining the battery on my iPhone 7 twice as fast as iOS 10. Help!
AmazonHelp,2022-06-02 10:46:02.441874,@119211 We're always looking for ways to improve! Please send feedback/requests following the steps here: https://t.co/1m7DbSYzxa  ^SH
119211,2022-06-02 10:46:02.544635,"yo @115821, how can I get my echo to answer to the name Janet?"
AmazonHelp,2022-06-02 10:46:02.646221,"@119212 店頭受取の認証番号が、発行されませんか？
配送情報更新後、認証番号発行までには、お時間がかかる場合もございます。発行まで、お待ちくださいませ。なお、発行されない場合は、下記よりご連絡ください。https://t.co/bwBU0NvYIn TY"
119212,2022-06-02 10:46:02.757313,Amazonでは荷物が届いたってなってるのに、メールが届かないんだけど…これじゃ受け取れないじゃん…
AmazonHelp,2022-06-02 10:46:02.858694,"@119213 リプライありがとうございます。
最近、Amazonを騙るフィッシングが増えているようでございますので、ご注意くださいませ(*´︶`*) TY"
119213,2022-06-02 10:46:02.960646,@AmazonHelp ありがとうございました
AmazonHelp,2022-06-02 10:46:03.062095,"@119213 (*´-`).｡oO(ご存知かと思いますが、当サイトからのご請求ではございませんので、ご連絡されませんように。。)
また、携帯大手3社をご利用の場合には、迷惑メール対策として、申告窓口を設置しています。今後受信しないためにも、各窓口へご申告ください。TY"
119213,2022-06-02 10:46:03.164943,"03-6635-1381
Amazonの有料動画未納発生
のメールきたら注意して
架空請求だから

検索して良かったわ。あぶねえ。"
AmazonHelp,2022-06-02 10:46:03.266029,"@119214 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SC"
